,aggregations,applicationId,applicationName,applicationPublicId,organizationId,organizationName
0,"[{'timePeriodStart': '2019-07-29', 'mttrLowThreat': None, 'mttrModerateThreat': None, 'mttrSevereThreat': None, 'mttrCriticalThreat': None, 'discoveredCounts': {'SECURITY': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'LICENSE': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'QUALITY': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'OTHER': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}}, 'fixedCounts': {'SECURITY': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'LICENSE': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'QUALITY': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'OTHER': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}}, 'waivedCounts': {'SECURITY': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'LICENSE': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'QUALITY': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'OTHER': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}}, 'openCountsAtTimePeriodEnd': {'SECURITY': {'LOW': 0, 'MODERATE': 4, 'SEVERE': 65, 'CRITICAL': 43}, 'LICENSE': {'LOW': 0, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'QUALITY': {'LOW': 76, 'MODERATE': 0, 'SEVERE': 0, 'CRITICAL': 0}, 'OTHER': {'LOW': 1, 'MODERATE': 2, 'SEVERE': 1, 'CRITICAL': 0}}, 'evaluationCount': 0}]",289eeafe5e7e49ceaa3e3dc554450060,Sandbox Application,sandbox-application,c6f2775a45d44d43a32621536e638a8e,Sandbox Organization
